subgroup,model,metric,point,ci_low,ci_high,delong_p
NonHisp more than,FAIR-PLR,auc,0.8712634671294589,0.8487638193934773,0.8911910299895791,
NonHisp more than,FAIR-PLR,tpr_top1,0.06460674157303371,0.05056179775280899,0.07584269662921349,
NonHisp more than,FAIR-PLR,tpr_top5,0.2752808988764045,0.24150280898876406,0.30337078651685395,
NonHisp more than,FAIR-PLR,precision_top1,0.7419354838709677,0.5806451612903226,0.8709677419354839,
NonHisp more than,FAIR-PLR,precision_top5,0.6282051282051282,0.5511217948717949,0.6923076923076923,
NonHisp more than,Standard-LR,auc,0.8772995997875266,0.855518101808863,0.8967552429050479,0.02245090269671879
NonHisp more than,Standard-LR,tpr_top1,0.05898876404494382,0.0449438202247191,0.07303370786516854,
NonHisp more than,Standard-LR,tpr_top5,0.29213483146067415,0.25842696629213485,0.31741573033707865,
NonHisp more than,Standard-LR,precision_top1,0.6774193548387096,0.5161290322580645,0.8387096774193549,
NonHisp more than,Standard-LR,precision_top5,0.6666666666666666,0.5897435897435898,0.7243589743589743,
NonHisp more than,Pooled-EN-no-weight,auc,0.8766183870666898,0.8548500166248343,0.8960998037458588,0.03222091827590079
NonHisp more than,Pooled-EN-no-weight,tpr_top1,0.06460674157303371,0.047752808988764044,0.07591292134831455,
NonHisp more than,Pooled-EN-no-weight,tpr_top5,0.2808988764044944,0.25280898876404495,0.31741573033707865,
NonHisp more than,Pooled-EN-no-weight,precision_top1,0.7419354838709677,0.5483870967741935,0.8717741935483864,
NonHisp more than,Pooled-EN-no-weight,precision_top5,0.6410256410256411,0.5769230769230769,0.7243589743589743,
NonHisp more than,Decision-Tree,auc,0.8742751977747052,0.8527309711538851,0.8935697751389795,0.44248051530876387
NonHisp more than,Decision-Tree,tpr_top1,0.06179775280898876,0.06179775280898876,0.08707865168539326,
NonHisp more than,Decision-Tree,tpr_top5,0.2808988764044944,0.2556179775280899,0.3202247191011236,
NonHisp more than,Decision-Tree,precision_top1,0.7096774193548387,0.7096774193548387,1.0,
NonHisp more than,Decision-Tree,precision_top5,0.6410256410256411,0.5833333333333334,0.7307692307692307,
